"Store Name","Product Name",UPI,"Product Category","Product Main Image URL","Primary Licensor"
"DPHIE Designs","Spell It Out Tank",UPI2606181486,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19301-2.jpg?v=1735840648,"DELTA PHI EPSILON"
"DPHIE Designs","Slant Tank",UPI2606186366,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19302.jpg?v=1735840647,"DELTA PHI EPSILON"
"DPHIE Designs","Fresh Prints Tank",UPI2606186542,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19303-2.jpg?v=1735840646,"DELTA PHI EPSILON"
"DPHIE Designs","Established Tank",UPI2606181518,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19304.jpg?v=1735840646,"DELTA PHI EPSILON"
"DPHIE Designs","Women Support Women Tee",UPI2606186382,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19306.jpg?v=1571676134,"DELTA PHI EPSILON"
"DPHIE Designs","Citrus Tee",UPI2606189790,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19307-2.jpg?v=1571676912,"DELTA PHI EPSILON"
"DPHIE Designs","Script Tee",UPI2606188734,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19308-2.jpg?v=1571677046,"DELTA PHI EPSILON"
"DPHIE Designs","Script Tank",UPI2606188862,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19309-2.jpg?v=1571677361,"DELTA PHI EPSILON"
"DPHIE Designs","Stacked Tank",UPI26061853261,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19310-2.jpg?v=1735840645,"DELTA PHI EPSILON"
"DPHIE Designs","Neon Repeater Tank",UPI2606188574,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19312.jpg?v=1735840644,"DELTA PHI EPSILON"
"DPHIE Designs","Purple Stack Tank",UPI2606188798,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19313-2.jpg?v=1571681961,"DELTA PHI EPSILON"
"DPHIE Designs","In Love With Tie Dye Tee",UPI2606189710,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19314.jpg?v=1735840644,"DELTA PHI EPSILON"
"DPHIE Designs","Unicorn Tee",UPI2606185710,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19315-2.jpg?v=1735840643,"DELTA PHI EPSILON"
"DPHIE Designs","Birthday Balloons Tank",UPI26061884141,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19316-2.jpg?v=1735840643,"DELTA PHI EPSILON"
"DPHIE Designs","Watercolor Tank",UPI2606188174,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19317-2.jpg?v=1735840642,"DELTA PHI EPSILON"
"DPHIE Designs","DPHIE Established Tee",UPI2606185086,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19318-2.jpg?v=1571682637,"DELTA PHI EPSILON"
"DPHIE Designs","Rainbow Wave Tee",UPI26061879661,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19319-2.jpg?v=1571682724,"DELTA PHI EPSILON"
"DPHIE Designs","DPHIE Classic Henley",UPI2606180542,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19320.jpg?v=1571682961,"DELTA PHI EPSILON"
"DPHIE Designs","Calvin Tee",UPI2606180142,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19321-2.jpg?v=1571683125,"DELTA PHI EPSILON"
"DPHIE Designs","Navy Tone on Tone Dad Hat",UPI2606181054,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17302.jpg?v=1572295054,"DELTA PHI EPSILON"
"DPHIE Designs","Iris Alumna Decal",UPI2606188430,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17403-2.jpg?v=1572295688,"DELTA PHI EPSILON"
"DPHIE Designs","Black Sherpa 1/4 Zip",UPI26061830061,"Sweatshirts > 1/4 zip sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17501-2.jpg?v=1572295903,"DELTA PHI EPSILON"
"DPHIE Designs","Purple Cozy Crew Sweatshirt",UPI2606188942,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17503-2.jpg?v=1572307126,"DELTA PHI EPSILON"
"DPHIE Designs","Tiny Embroidery Crew Sweatshirt",UPI2606181214,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17504-2.jpg?v=1572307740,"DELTA PHI EPSILON"
"DPHIE Designs","Heather Grey Classic Long Sleeve",UPI26061889901,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17505-2.jpg?v=1572307891,"DELTA PHI EPSILON"
"DPHIE Designs","Script Pigment Washed Hat",UPI2606185326,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17506C.jpg?v=1572309354,"DELTA PHI EPSILON"
"DPHIE Designs","Aubergine Tri-blend Shirt",UPI2606185070,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17507.jpg?v=1735840642,"DELTA PHI EPSILON"
"DPHIE Designs","Heather Purple Short Sleeve",UPI2606189918,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17510-2.jpg?v=1572309861,"DELTA PHI EPSILON"
"DPHIE Designs","Black Fleck V-neck",UPI2606186014,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17511-2.jpg?v=1572310055,"DELTA PHI EPSILON"
"DPHIE Designs","Violet Short Sleeve Shirt",UPI2606186670,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_17512-2.jpg?v=1572310323,"DELTA PHI EPSILON"
"DPHIE Designs","Italics Shirt",UPI2606181630,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_18103_dd16f537-cc54-4a19-b102-694f5bad2a1d.jpg?v=1735840641,"DELTA PHI EPSILON"
"DPHIE Designs","Vaca Sunset Tank",UPI2606181822,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_18104-2.jpg?v=1735840640,"DELTA PHI EPSILON"
"DPHIE Designs","Deepher Stamp",UPI2606186766,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_18109-2.jpg?v=1735840640,"DELTA PHI EPSILON"
"DPHIE Designs","The 1917 Longline",UPI2606182942,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_18112-2.jpg?v=1572311343,"DELTA PHI EPSILON"
"DPHIE Designs","White and Gold Water Bottle",UPI2606188238,"Food/drink > Water bottles with custom label",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_AA3001DPE.jpg?v=1572311557,"DELTA PHI EPSILON"
"DPHIE Designs","Sublimated Flag",UPI2606185150,"Household items > Flags",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_AA3018DPE.jpg?v=1572311857,"DELTA PHI EPSILON"
"DPHIE Designs","Monogram Link Bracelet",UPI2606185518,"Jewelry > Bracelets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID621LNK014.jpg?v=1735840639,"DELTA PHI EPSILON"
"DPHIE Designs","Letter LinkBracelet",UPI2606180078,"Jewelry > Bracelets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID635LNK014.jpg?v=1735840639,"DELTA PHI EPSILON"
"DPHIE Designs","Tear Drop Charm Necklace",UPI2606186702,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID655P014SC.jpg?v=1735840638,"DELTA PHI EPSILON"
"DPHIE Designs","Heart Letters Necklace",UPI2606189214,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID620014SC.jpg?v=1735840638,"DELTA PHI EPSILON"
"DPHIE Designs","Monogram Letters Necklace",UPI2606182974,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID621014SC.jpg?v=1735840637,"DELTA PHI EPSILON"
"DPHIE Designs","Monogram Pendant Necklace",UPI2606186558,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID622014SC.jpg?v=1735840637,"DELTA PHI EPSILON"
"DPHIE Designs","Horizontal Greek Letters Necklace",UPI2606184622,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_CID680014.jpg?v=1735840637,"DELTA PHI EPSILON"
"DPHIE Designs","Bid Day Notecards",UPI2606184990,"Stationery > Note cards",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/IMG_2470.jpg?v=1735840636,"DELTA PHI EPSILON"
"DPHIE Designs","Purple with Gold Trim Graduation Stole",UPI2606180270,"Apparel > Graduation cords",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_DCS18901.jpg?v=1735840635,"DELTA PHI EPSILON"
"DPHIE Designs","Purple and White Graduation Cord",UPI2606189326,"Apparel > Graduation cords",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS1555WP.jpg?v=1572313232,"DELTA PHI EPSILON"
"DPHIE Designs","Justice, Sisterhood, Love Gold Bracelet",UPI2606186654,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS1565J.jpg?v=1572313298,"DELTA PHI EPSILON"
"DPHIE Designs","Multicolored Paisley Ornament",UPI2606187022,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS1590P.jpg?v=1572313386,"DELTA PHI EPSILON"
"DPHIE Designs","Graduation Stoles",UPI2606183998,"Apparel > Official university graduation stoles",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS2025.jpg?v=1572313483,"DELTA PHI EPSILON"
"DPHIE Designs","Midnight Embroidered Hat",UPI2606181422,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/LINEHATMID.jpg?v=1735840634,"DELTA PHI EPSILON"
"DPHIE Designs","Seafoam Preppy Hat",UPI2606187326,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS2097SF.jpg?v=1735840634,"DELTA PHI EPSILON"
"DPHIE Designs","Purple Holiday Ornament",UPI2606189390,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS17001.jpg?v=1572313741,"DELTA PHI EPSILON"
"DPHIE Designs","On the Go Mug White with Black Lid",UPI2606188510,"Drinkware > Travel mugs",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMS17203-2.jpg?v=1572313866,"DELTA PHI EPSILON"
"DPHIE Designs","Be DPHIE Pen",UPI2606184862,"Office products > Pens",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_GMSPEN.jpg?v=1572359747,"DELTA PHI EPSILON"
"DPHIE Designs","Rainbow Tee",UPI2606183678,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19322.jpg?v=1735840632,"DELTA PHI EPSILON"
"DPHIE Designs","Star Tee",UPI2606189774,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19323.jpg?v=1572562602,"DELTA PHI EPSILON"
"DPHIE Designs","Video Crewneck",UPI26061855661,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19324.jpg?v=1735840632,"DELTA PHI EPSILON"
"DPHIE Designs","Classic Letters Tee",UPI2606183726,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19327.jpg?v=1735840631,"DELTA PHI EPSILON"
"DPHIE Designs","Alumna Print Tee",UPI2606182606,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19328.jpg?v=1735840630,"DELTA PHI EPSILON"
"DPHIE Designs","The More You Know Tee",UPI2606183966,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19329.jpg?v=1735840629,"DELTA PHI EPSILON"
"DPHIE Designs","Collegiate Tee",UPI2606186126,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19330.jpg?v=1685301895,"DELTA PHI EPSILON"
"DPHIE Designs","Vintage Tee",UPI2606183278,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19332.jpg?v=1648472320,"DELTA PHI EPSILON"
"DPHIE Designs","Alumnae Logo Tee",UPI2606185166,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19333.jpg?v=1735840628,"DELTA PHI EPSILON"
"DPHIE Designs","Thank You Tee",UPI2606184190,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19334.jpg?v=1735840628,"DELTA PHI EPSILON"
"DPHIE Designs","Simple Tee",UPI2606184734,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19335.jpg?v=1572569877,"DELTA PHI EPSILON"
"DPHIE Designs","Neon Tee",UPI2606189742,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19336.jpg?v=1572569996,"DELTA PHI EPSILON"
"DPHIE Designs","Letters Crewneck Sweatshirt",UPI2606185294,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19337.jpg?v=1572570258,"DELTA PHI EPSILON"
"DPHIE Designs","Bubble Crew",UPI26061870861,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19338.jpg?v=1572570426,"DELTA PHI EPSILON"
"DPHIE Designs","Waves Longsleeve",UPI2606181918,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19339.jpg?v=1572570604,"DELTA PHI EPSILON"
"DPHIE Designs","Unicorn Longsleeve",UPI2606183086,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19340.jpg?v=1735840627,"DELTA PHI EPSILON"
"DPHIE Designs","Stacked Sweatshirt",UPI26061892621,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19341.jpg?v=1572570936,"DELTA PHI EPSILON"
"DPHIE Designs","Big Year Crew",UPI2606189982,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19342-2.jpg?v=1572571065,"DELTA PHI EPSILON"
"DPHIE Designs","Pink Stitched Crew",UPI2606188830,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19343-2.jpg?v=1572571193,"DELTA PHI EPSILON"
"DPHIE Designs","DEEPHER Hat",UPI2606180622,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19344-2.jpg?v=1735840626,"DELTA PHI EPSILON"
"DPHIE Designs","DPHIE Crewneck Sweatshirt",UPI2606180094,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_19345-2.jpg?v=1572571432,"DELTA PHI EPSILON"
"DPHIE Designs","Recruitment Name Badges- NOT SOLD OUT!- See product description for details",UPI2606183182,"Paper/print goods > Name tags",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD-Custom-NameTags.jpg?v=1735840625,"DELTA PHI EPSILON"
"DPHIE Designs","White Holiday Ornament",UPI2606189758,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/dfd-ornament-1.jpg?v=1735840624,"DELTA PHI EPSILON"
"DPHIE Designs","Purple Rainbow Tee (Day1)",UPI2606186046,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_1.jpg?v=1575245270,"DELTA PHI EPSILON"
"DPHIE Designs","Simply DPhiE",UPI2606187710,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_2.jpg?v=1575336881,"DELTA PHI EPSILON"
"DPHIE Designs","Holiday Ornament (2019)",UPI2606186270,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_HOLIDAYORNAMENT.jpg?v=1735840624,"DELTA PHI EPSILON"
"DPHIE Designs","Golden Star Tee (day3)",UPI2606189822,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_3.jpg?v=1735840623,"DELTA PHI EPSILON"
"DPHIE Designs","Women Support Women in Pink",UPI2606187150,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_4.jpg?v=1735840623,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE EKG",UPI2606188846,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_5.jpg?v=1575570610,"DELTA PHI EPSILON"
"DPHIE Designs","Unicorn Magic (day 6)",UPI2606188318,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_6.jpg?v=1575570659,"DELTA PHI EPSILON"
"DPHIE Designs","Ice Grey Delta Phi Epsilon Tee",UPI26061892141,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_7.jpg?v=1575570731,"DELTA PHI EPSILON"
"DPHIE Designs","Cast the Anchor (day8)",UPI2606187310,"Apparel > Patches",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_8.jpg?v=1575914457,"DELTA PHI EPSILON"
"DPHIE Designs","Holiday Scarf",UPI2606187086,"Apparel > Scarves",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_HOLIDAYSCARF.jpg?v=1575926978,"DELTA PHI EPSILON"
"DPHIE Designs","Holiday Beanie",UPI2606189518,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_HOLIDAYBEANIE.jpg?v=1575927088,"DELTA PHI EPSILON"
"DPHIE Designs","Holiday Sweater",UPI2606183582,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_HOLIDAYSWEATER.jpg?v=1735840622,"DELTA PHI EPSILON"
"DPHIE Designs","Orchid Script Tee",UPI2606180670,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_9.jpg?v=1575991944,"DELTA PHI EPSILON"
"DPHIE Designs","Purple DPhiE Tee",UPI2606183454,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_10.jpg?v=1576082485,"DELTA PHI EPSILON"
"DPHIE Designs","DPHIE Color Shadow",UPI2606183006,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_11.jpg?v=1576089247,"DELTA PHI EPSILON"
"DPHIE Designs","Dusk Blue Script Tee (day12)",UPI2606185342,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_12DOS_-_DAY_12.jpg?v=1576089420,"DELTA PHI EPSILON"
"DPHIE Designs","$15 Classic Bid Day Pack",UPI2606188654,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD-15CLASSICPACK.jpg?v=1621884620,"DELTA PHI EPSILON"
"DPHIE Designs","$15 Fun Bid Day Pack",UPI2606181870,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD-15FUNPACK.jpg?v=1621884632,"DELTA PHI EPSILON"
"DPHIE Designs","$25 Fun Bid Day Pack",UPI2606184462,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD-25FUNPACK.jpg?v=1621884652,"DELTA PHI EPSILON"
"DPHIE Designs","$25 Classic Bid Day Pack",UPI2606185134,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD-25CLASSICPACK.jpg?v=1621884643,"DELTA PHI EPSILON"
"DPHIE Designs","White Angle Stole with Purple Stitch",UPI2606188750,"Apparel > Stoles",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_WHITE_ANGLE_STOLE.jpg?v=1581704460,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Founders Tee",UPI26061897101,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200301-Lilac-3001.jpg?v=1735840622,"DELTA PHI EPSILON"
"DPHIE Designs","The Unicorn Founders Tee",UPI2606180718,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200302-Black-3001.jpg?v=1735840621,"DELTA PHI EPSILON"
"DPHIE Designs","The Classic Alumna Hat",UPI2606180366,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200304-CharGrey-18-202.jpg?v=1735840621,"DELTA PHI EPSILON"
"DPHIE Designs","The Preppy Alumna Hat",UPI2606188590,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200305-White-18-202.jpg?v=1735840620,"DELTA PHI EPSILON"
"DPHIE Designs","The Modern Alumna Hat",UPI2606188414,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200306-Maroon-18-202.jpg?v=1735840620,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Since 1917 Longsleeve",UPI2606181662,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200101-HCardinal-3501.jpg?v=1735840619,"DELTA PHI EPSILON"
"DPHIE Designs","Tiny DPhiE Pom Beanie",UPI2606184878,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200102-Black-SP15.jpg?v=1735840618,"DELTA PHI EPSILON"
"DPHIE Designs","Medieval Butterfly Tee",UPI26061866701,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200201-Pink-3001.jpg?v=1735840618,"DELTA PHI EPSILON"
"DPHIE Designs","Reflecting Rainbow Hoodie",UPI2606189086,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200202-White-18500.jpg?v=1735840617,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Established Tee",UPI2606189262,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200403-White-8816.jpg?v=1735840617,"DELTA PHI EPSILON"
"DPHIE Designs","Oval Necklace",UPI26061875981,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD_spnecklacegold.jpg?v=1735840616,"DELTA PHI EPSILON"
"DPHIE Designs","Gift Card",UPI2606189278,"Paper/print goods > Plastic cards",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/e38bd83af578077b65a31424bd24d085.png?v=1735840615,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Designs Gift Card",UPI2606183390,"Paper/print goods > Plastic cards",https://cdn.shopify.com/s/files/1/0258/8229/6398/files/DFD_97a2caa5-da68-4da3-8135-8471a54369f4.png?v=1735840614,"DELTA PHI EPSILON"
"DPHIE Designs","The Classy Alumna Tee",UPI2606180766,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200701-Storm-3001.jpg?v=1735840613,"DELTA PHI EPSILON"
"DPHIE Designs","Sisterhood Can Overcome Anything Tee",UPI2606185774,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200702-White-3001.jpg?v=1735840612,"DELTA PHI EPSILON"
"DPHIE Designs","Outline Alumna Tee",UPI26061852461,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200703-Orchid-1717.jpg?v=1735840612,"DELTA PHI EPSILON"
"DPHIE Designs","Orchid Alumna Decal",UPI26061810541,"Promotional > Decals",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200704-Decal.jpg?v=1586460318,"DELTA PHI EPSILON"
"DPHIE Designs","Oldschool Alumna Hat",UPI2606184382,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200705-White-18-098.jpg?v=1735840611,"DELTA PHI EPSILON"
"DPHIE Designs","Alumna Totebag",UPI2606187006,"Bags > Tote bags",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200706-Natural-8502.jpg?v=1586460761,"DELTA PHI EPSILON"
"DPHIE Designs","$25 Senior Sendoff Pack",UPI2606182174,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFDSenior1.jpg?v=1588014524,"DELTA PHI EPSILON"
"DPHIE Designs","$50 Senior Sendoff Pack",UPI2606182910,"Bundles > Gift sets",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFDSenior2.jpg?v=1588015527,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Mom Flowy Tee",UPI2606181198,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200801-White-8816.jpg?v=1735840611,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Dad Tee",UPI2606183806,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200804-GraphiteHeather-5000.jpg?v=1735840610,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Mom Hat",UPI2606183774,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200802-Purple-18202.jpg?v=1735840610,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Dad Hat",UPI2606181294,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200805-White-18202.jpg?v=1735840609,"DELTA PHI EPSILON"
"DPHIE Designs","DPhiE Mom Tote",UPI2606188990,"Bags > Market tote bags",https://cdn.shopify.com/s/files/1/0258/8229/6398/products/DFD200803-White-Q800.jpg?v=1735840608,"DELTA PHI EPSILON"
